code,date,name,lon,lat,row,col,cover_rate,comment
1A245345,2021-02-01,石家庄帅科考站,76.15278972818965,28.987824261852982,10,355,75,"李丽娟负责,地址与联系方式: 贵州省贵阳市沈北新乌鲁木齐路T座 172805; zmo@example.net; 13223732235"
1A241781,2021-02-01,沈阳建军科考站,75.82552007382641,29.91388051967387,11,324,80,"程玉英负责,地址与联系方式: 山东省浩县友好张街X座 161784; juancheng@example.org; 18258366899"
1A267126,2021-02-01,海口利科考站,78.47767392185106,21.723393197049273,11,597,31,"张艳负责,地址与联系方式: 北京市红霞县东丽殷路t座 569303; huangming@example.net; 15277352315"
1A245601,2021-02-01,呼和浩特志强科考站,76.42208510251642,28.473838163446786,12,373,40,"黄玉梅负责,地址与联系方式: 江苏省涛市城北福州路j座 759828; suxia@example.com; 15807224928"
1A262580,2021-02-01,汕尾文科考站,78.07339979251852,23.500027298334064,13,539,45,"曹波负责,地址与联系方式: 广西壮族自治区南宁县房山袁街p座 208582; jingpan@example.com; 15029675579"
1A265796,2021-02-01,深圳杰科考站,78.1743738649957,23.136221554212,13,551,59,"王鑫负责,地址与联系方式: 四川省秀兰市涪城马鞍山街q座 283718; junduan@example.com; 13384633930"
1A245326,2021-02-01,梧州凯科考站,76.3440334033726,28.97844988863078,15,357,74,"卢璐负责,地址与联系方式: 江西省玉市兴山李路d座 644368; lianggang@example.org; 18549674694"
1A261372,2021-02-01,台北建华科考站,77.62232313325673,25.269114159531124,15,481,72,"刘勇负责,地址与联系方式: 安徽省天津市高港张街v座 622127; renfang@example.org; 13473510149"
1A242255,2021-02-01,沈阳雷科考站,76.26376853928662,29.2850469259701,16,347,71,"庄强负责,地址与联系方式: 青海省丽华县东城太原路s座 271693; minyan@example.com; 14523432812"
1A247313,2021-02-01,南宁龙科考站,77.32357235462403,26.75693773224314,20,433,71,"池海燕负责,地址与联系方式: 湖南省艳市萧山台北街x座 656391; jiangjie@example.net; 13523222964"
1A244920,2021-02-01,台北彬科考站,76.72595501375343,28.660802662626587,22,370,78,"郭晨负责,地址与联系方式: 广西壮族自治区磊市普陀张街X座 436833; xma@example.org; 15791917298"
1A261843,2021-02-01,张家港利科考站,78.11582186950163,24.5801259748961,23,506,75,"陈阳负责,地址与联系方式: 河北省莉市高明刘街M座 650754; dengna@example.net; 13256447310"
1A1684,2021-02-01,兰州坤科考站,72.4916109820984,37.6390859208351,24,62,4,"崔阳负责,地址与联系方式: 香港特别行政区彬县房山嘉禾街n座 152158; fangdai@example.org; 13748256975"
1A242404,2021-02-01,拉萨岩科考站,76.47670630981295,29.613349016732442,25,339,63,"辛莉负责,地址与联系方式: 湖北省西安市高坪兰州街n座 799289; kongna@example.org; 14593388906"
1A260461,2021-02-01,澳门超科考站,77.65922326964395,26.289997377233014,25,450,81,"陈晨负责,地址与联系方式: 安徽省贵阳市城东王路C座 387478; qiang18@example.com; 15901881401"
1A242490,2021-02-01,太原宇科考站,76.49834723453492,29.75251300429894,27,335,75,"姜秀芳负责,地址与联系方式: 天津市建县友好南京路S座 415394; taozhong@example.org; 13108592640"
1A248149,2021-02-01,拉萨刚科考站,77.86445900303994,26.44214181016584,32,447,71,"王辉负责,地址与联系方式: 海南省丽丽县海港张街x座 208034; juanyi@example.org; 14572248093"
1A258729,2021-02-01,台北瑞科考站,78.18793655424835,25.412755778404588,32,481,88,"王博负责,地址与联系方式: 辽宁省重庆县永川张街m座 359283; jiangna@example.net; 13335582834"
1A258661,2021-02-01,荆门波科考站,78.27976236811452,25.109264809897983,32,491,64,"余玉珍负责,地址与联系方式: 上海市西安县徐汇张街v座 547430; ping25@example.org; 18713710904"
1A243703,2021-02-01,拉萨浩科考站,76.89795622453315,29.405694977330295,34,349,47,"黄雪负责,地址与联系方式: 广西壮族自治区淮安县滨城梧州路L座 511327; mingzhou@example.org; 13287425691"
1A2075,2021-02-01,海门宁科考站,72.46337168002523,38.467910415054085,35,38,65,"李云负责,地址与联系方式: 宁夏回族自治区佳县海陵罗街O座 374422; ming88@example.org; 13067742612"
1A243758,2021-02-01,海口佳科考站,77.06765731118111,29.15636547262574,36,358,39,"蔡倩负责,地址与联系方式: 福建省佛山市华龙李街A座 977729; gangkong@example.net; 13766880319"
1A259972,2021-02-01,太原建军科考站,78.39071501997151,25.692741702148624,40,474,55,"卢莹负责,地址与联系方式: 澳门特别行政区六安市朝阳罗街O座 886797; qiangyu@example.com; 15219718751"
1A3813,2021-02-01,乌鲁木齐想科考站,72.22505625456117,39.46749715734398,44,7,58,"孙桂英负责,地址与联系方式: 宁夏回族自治区健县双滦天津路J座 784517; jieyuan@example.net; 13542587233"
1A13045,2021-02-01,福州志强科考站,73.82363771385369,36.85419953795128,44,99,39,"高艳负责,地址与联系方式: 宁夏回族自治区郑州市兴山王路A座 221701; ushi@example.com; 13757768308"
1A263691,2021-02-01,太原利科考站,79.2315866866851,24.032498214708127,50,531,84,"戴鹏负责,地址与联系方式: 江苏省海口县海陵辽阳街K座 283188; juanhou@example.org; 15336383644"
1A13439,2021-02-01,邯郸辉科考站,74.03834382633426,37.31472437997262,55,88,21,"刘鑫负责,地址与联系方式: 上海市西宁县南长宋街m座 970438; fcai@example.org; 18595428603"
1A263804,2021-02-01,宁德瑞科考站,79.45750574040098,23.98664359348852,56,534,79,"冯坤负责,地址与联系方式: 天津市敏县花溪济南路I座 976822; zlei@example.net; 15364948715"
1A249843,2021-02-01,太原明科考站,78.18339270742928,28.573244548063233,60,385,78,"王玉英负责,地址与联系方式: 云南省倩县大兴毕街g座 103076; fangdu@example.net; 13019724228"
1A3150,2021-02-01,天津兵科考站,73.17344543234923,39.34134164023812,63,21,65,"傅秀梅负责,地址与联系方式: 香港特别行政区合山县东丽孙路Q座 873671; juanyuan@example.org; 18618011603"
1A4552,2021-02-01,长春帅科考站,73.68895040547076,39.53689852486648,77,21,60,"邹文负责,地址与联系方式: 吉林省南昌市清浦济南路r座 887907; weilin@example.net; 18568427815"
1A9055,2021-02-01,银川杨科考站,74.85974915180907,38.02969586734402,83,76,33,"王伟负责,地址与联系方式: 台湾省南昌县秀英关岭街b座 572943; jyao@example.net; 14719219804"
1A11439,2021-02-01,淮安帅科考站,75.44103355011846,36.97820373993171,83,112,18,"何云负责,地址与联系方式: 台湾省秀云市合川上海路q座 651236; yuming@example.net; 13556641292"
1A313295,2021-02-01,潜江宇科考站,82.09818740648981,17.695515820823953,92,743,67,"吴琴负责,地址与联系方式: 江西省南宁县花溪广州街I座 208963; rgong@example.com; 18947462331"
1A8877,2021-02-01,昆明华科考站,75.54279803181534,37.67530364757794,94,93,43,"吴利负责,地址与联系方式: 广西壮族自治区北京县江北何路i座 191998; xuli@example.org; 14790131529"
1A8975,2021-02-01,梧州佳科考站,75.30290541586875,38.18640809710335,95,76,69,"侯丽华负责,地址与联系方式: 新疆维吾尔自治区秀荣市龙潭柳州街I座 141637; kangjuan@example.net; 14534405442"
1A11172,2021-02-01,银川峰科考站,76.04419879960771,37.14961213368266,99,113,26,"萧淑兰负责,地址与联系方式: 陕西省柳州县南湖孟街s座 181855; qiang37@example.net; 13553714331"
1A6045,2021-02-01,淮安斌科考站,74.53084381444468,39.95549810803982,101,18,65,"卢丹丹负责,地址与联系方式: 湖南省红市清城梧州街h座 905334; moguiying@example.com; 18735331853"
1A314555,2021-02-01,关岭伟科考站,82.34813881458744,18.583840991153686,104,717,53,"徐健负责,地址与联系方式: 陕西省六安市白云潮州路a座 430987; jingyi@example.net; 18078557517"
1A10391,2021-02-01,马鞍山想科考站,76.2192405699025,37.313183631963184,105,110,26,"黄帆负责,地址与联系方式: 台湾省艳县沈河曾街d座 321617; maoxia@example.net; 13523746198"
1A6968,2021-02-01,辛集欢科考站,75.56304409407295,38.91003481307486,110,58,68,"谢亮负责,地址与联系方式: 澳门特别行政区梧州市徐汇陈路O座 932736; pwen@example.org; 18264398700"
1A5859,2021-02-01,乌鲁木齐旭科考站,75.20176214229771,39.913843319877344,115,26,50,"贾涛负责,地址与联系方式: 山东省哈尔滨市高明呼和浩特路m座 196090; qiang34@example.net; 18041599646"
1A274472,2021-02-01,梧州坤科考站,81.93587168457873,23.372249550882728,121,569,33,"潘雪负责,地址与联系方式: 湖南省南宁市滨城柳州街U座 322937; hlong@example.net; 13278297979"
1A59023,2021-02-01,天津俊科考站,76.07499613005973,39.75920452644006,132,39,39,"陈建平负责,地址与联系方式: 北京市宇市闵行合山路m座 730286; yong35@example.net; 13346071558"
1A59905,2021-02-01,宁德华科考站,76.06419881578854,40.644084649201126,143,14,60,"潘凤英负责,地址与联系方式: 云南省潜江县合川陈路i座 496878; guiying06@example.net; 15585112883"
1A33729,2021-02-01,关岭鹏科考站,78.27137914017257,37.31507751389575,152,129,22,"刘春梅负责,地址与联系方式: 内蒙古自治区石家庄县海陵嘉禾街z座 181174; changguiying@example.com; 18973733395"
1A58366,2021-02-01,贵阳平科考站,77.53752510277427,39.43553958488706,160,62,22,"方莉负责,地址与联系方式: 新疆维吾尔自治区峰市魏都黎街u座 933464; yongwan@example.com; 13506120191"
1A208195,2021-02-01,梧州欢科考站,81.9595724311932,28.761659095023653,161,408,9,"李荣负责,地址与联系方式: 河北省彬市丰都南宁路n座 158032; duantao@example.org; 13627832130"
1A61532,2021-02-01,齐齐哈尔旭科考站,78.09822332938113,41.360289693969186,195,13,12,"唐静负责,地址与联系方式: 重庆市南昌市清河陈街E座 747590; taolai@example.org; 14555644112"
1A62578,2021-02-01,贵阳洋科考站,78.79913829972203,40.690371627410265,202,38,49,"陈辉负责,地址与联系方式: 台湾省玉市崇文永安路u座 380932; pzhang@example.org; 18985537749"
1A286546,2021-02-01,淮安楠科考站,84.79667251073235,24.196168445758133,205,561,70,"符阳负责,地址与联系方式: 河北省广州市黄浦王路r座 842318; leitang@example.com; 13346943779"
1A53053,2021-02-01,昆明建平科考站,80.23841756636094,38.18765890507742,206,121,27,"林娜负责,地址与联系方式: 江苏省晶县沙市西安街I座 341578; gaotao@example.org; 15686302526"
1A42903,2021-02-01,阜新亮科考站,81.80289156974257,34.81590707765249,209,230,63,"安秀珍负责,地址与联系方式: 山西省嘉禾市锡山李路K座 330440; yang87@example.org; 18576047089"
1A51700,2021-02-01,成都斌科考站,79.77958327478053,39.60507936901222,211,77,61,"陈莉负责,地址与联系方式: 河北省健县翔安济南街P座 352495; xiuying02@example.org; 18000995873"
1A52796,2021-02-01,马鞍山红霞科考站,80.42283912914007,38.55796591655399,214,112,15,"吴彬负责,地址与联系方式: 广西壮族自治区玉英县友好项路J座 237567; xia54@example.org; 18682812580"
1A50915,2021-02-01,沈阳欢科考站,80.48515237656046,39.84881090547945,229,76,62,"霍婷负责,地址与联系方式: 上海市拉萨县海陵石家庄街M座 909238; gang07@example.net; 15336304028"
1A48496,2021-02-01,兰州建科考站,81.69547426312124,37.40343043053981,231,155,69,"吴秀华负责,地址与联系方式: 新疆维吾尔自治区辽阳市沈北新重庆街f座 862929; tliu@example.net; 13243704945"
1A64004,2021-02-01,香港瑞科考站,80.52923285263407,40.78610509309864,240,50,3,"张颖负责,地址与联系方式: 陕西省坤市合川昆明街n座 279019; yetao@example.net; 18134587782"
1A48724,2021-02-01,西安平科考站,82.09081770972028,37.40487869497868,240,158,46,"樊建负责,地址与联系方式: 澳门特别行政区宜都市南溪杨街u座 954357; dengqiang@example.com; 13994604967"
1A50149,2021-02-01,大冶建华科考站,81.59304440688582,39.34894604167267,248,99,49,"段丽娟负责,地址与联系方式: 西藏自治区洋市长寿韦街l座 239251; jingyan@example.org; 18603352304"
1A44157,2021-02-01,马鞍山建华科考站,83.15381491726382,35.72065587474032,249,214,66,"段宁负责,地址与联系方式: 北京市娜市江北刘路u座 797326; tao81@example.com; 13128338977"
1A50501,2021-02-01,香港彬科考站,81.34254742880495,40.27219696548418,252,71,63,"王丽华负责,地址与联系方式: 贵州省鑫县南湖乌鲁木齐路A座 594379; qianxiulan@example.net; 13644413685"
1A43713,2021-02-01,兰州雷科考站,83.73567241066448,34.713921852984,254,247,3,"成阳负责,地址与联系方式: 吉林省娜市友好常街v座 368790; yongwei@example.com; 13021370820"
1A486090,2021-02-01,哈尔滨坤科考站,87.51970121324167,21.877566661750475,267,643,80,"徐玉兰负责,地址与联系方式: 甘肃省伟县怀柔马鞍山街d座 805760; gaofang@example.net; 13872667069"
1A191831,2021-02-01,银川帆科考站,86.62785670565462,29.45923739402021,286,417,59,"王志强负责,地址与联系方式: 香港特别行政区勇县蓟州陆路Q座 802621; changming@example.net; 13786561626"
1A73317,2021-02-01,长春佳科考站,82.88722007634534,40.55243670732573,288,75,55,"刘帆负责,地址与联系方式: 河南省澳门县大东合山路R座 138915; yaoxia@example.com; 18208806433"
1A193569,2021-02-01,拉萨建国科考站,87.14406031632771,28.316109975095873,292,453,60,"白洁负责,地址与联系方式: 湖北省淑华市翔安宜都街M座 936648; moxiulan@example.org; 18511596924"
1A72963,2021-02-01,巢湖健科考站,83.75368588791875,40.0660076472895,302,95,51,"王波负责,地址与联系方式: 广西壮族自治区小红市清城万路p座 427636; daigang@example.org; 15529432904"
1A129439,2021-02-01,海口帆科考站,86.04710190548028,35.66978904985092,316,235,46,"谭丹丹负责,地址与联系方式: 台湾省天津市璧山彭路R座 367741; weimeng@example.net; 15067423908"
1A187136,2021-02-01,西安建科考站,87.7742937364608,30.267216972122018,320,400,25,"杨秀兰负责,地址与联系方式: 湖北省玉华市平山上海街X座 121276; mawei@example.com; 14500934041"
1A117104,2021-02-01,宜都雷科考站,86.16029439719902,36.36258117894351,324,216,64,"吴平负责,地址与联系方式: 广西壮族自治区洋市南长陈路y座 380362; zhuguiying@example.org; 13978480328"
1A504060,2021-02-01,广州勇科考站,89.18291864174485,26.598007169339233,335,513,2,"郭莉负责,地址与联系方式: 山西省郑州市西峰六盘水路N座 819131; xiuyingyang@example.com; 13154894338"
1A505370,2021-02-01,海门亮科考站,89.79804099860256,24.96439220523322,343,563,28,"赵涛负责,地址与联系方式: 黑龙江省辛集市长寿沈阳路D座 144209; gongping@example.org; 13054575673"
1A75411,2021-02-01,长沙坤科考站,85.91021544443144,39.523296581589655,344,125,60,"张林负责,地址与联系方式: 天津市贵阳市东丽卢路B座 746789; nalei@example.org; 13813428489"
1A477474,2021-02-01,南京兵科考站,90.70116413399889,19.877571719814203,346,714,39,"盛慧负责,地址与联系方式: 甘肃省博市高坪嘉禾街d座 984123; dongping@example.net; 18719475147"
1A493766,2021-02-01,南京东科考站,90.12151966960222,23.974673011053955,347,593,6,"刘桂芝负责,地址与联系方式: 四川省张家港市闵行兴城路g座 404693; bhao@example.com; 18116302377"
1A139625,2021-02-01,杭州波科考站,88.34024502770099,32.954417792857996,351,326,76,"邵坤负责,地址与联系方式: 河北省倩县城北东莞街T座 818720; ming76@example.org; 14572264628"
1A506100,2021-02-01,香港建国科考站,90.1630081150947,25.260863169429225,354,556,57,"王华负责,地址与联系方式: 陕西省强县合川朱街d座 571480; weiduan@example.net; 15528592295"
1A489982,2021-02-01,北镇鑫科考站,91.30264476473322,20.846418521564633,366,688,38,"沈莉负责,地址与联系方式: 海南省慧市友好兴安盟路L座 811783; guiying78@example.net; 18002365050"
1A142170,2021-02-01,荆门建国科考站,89.33620805534291,31.808790659418715,368,364,36,"孙雪梅负责,地址与联系方式: 湖南省惠州市滨城南昌街H座 197165; caifang@example.net; 14792776237"
1A491282,2021-02-01,海口浩科考站,91.33141107299534,22.4767054932482,373,641,53,"谢秀华负责,地址与联系方式: 青海省林县黄浦辛集路O座 433215; kzhong@example.com; 14581387144"
1A476527,2021-02-01,潮州利科考站,91.74963387346237,20.24146646570456,376,707,48,"王婷负责,地址与联系方式: 台湾省兰州市沙湾合肥路G座 773374; owu@example.net; 14581548993"
1A470916,2021-02-01,辽阳文科考站,92.16828785987887,20.704978954895076,389,695,50,"萧婷负责,地址与联系方式: 青海省小红县友好陆街G座 820243; gpeng@example.com; 18683704291"
1A469878,2021-02-01,上海彬科考站,92.19244521574724,21.92314784698819,394,660,44,"罗文负责,地址与联系方式: 安徽省玉兰县门头沟胡路f座 692198; idong@example.net; 13814924559"
1A470881,2021-02-01,海门建军科考站,92.33266173662824,20.862458863915165,394,691,54,"李洋负责,地址与联系方式: 江西省六盘水县朝阳杨路S座 229051; jingxiao@example.net; 15505239521"
1A469572,2021-02-01,上海强科考站,92.24135073228366,22.38095834615267,397,647,55,"瞿飞负责,地址与联系方式: 北京市兴安盟县滨城郑州街X座 117743; li62@example.org; 13628809088"
1A179731,2021-02-01,柳州强科考站,91.5569415140763,27.378871333102776,400,501,51,"刘鹏负责,地址与联系方式: 上海市勇市海港贵阳街B座 492404; ctao@example.com; 13874328442"
1A179484,2021-02-01,兴安盟瑞科考站,91.57138838631441,27.940323721958663,403,485,14,"李东负责,地址与联系方式: 内蒙古自治区银川县魏都韩街o座 343066; liyang@example.net; 18579165767"
1A508432,2021-02-01,成都晨科考站,91.87180069912363,26.48033655713572,404,528,30,"李玉英负责,地址与联系方式: 重庆市婷婷县永川邯郸路m座 665504; ochen@example.net; 13513211207"
1A177999,2021-02-01,太原岩科考站,92.36449052427858,28.79122950977352,427,464,67,"郭霞负责,地址与联系方式: 内蒙古自治区马鞍山市西峰李路w座 571187; qqiao@example.net; 18535432735"
1A178089,2021-02-01,香港红霞科考站,92.60652608527951,28.333941519687283,431,478,73,"阎桂芝负责,地址与联系方式: 广西壮族自治区马鞍山县合川齐齐哈尔路e座 638979; weishen@example.org; 13176050349"
1A176189,2021-02-01,沈阳宇科考站,93.34522650151834,27.485490279327294,446,505,55,"黎晶负责,地址与联系方式: 湖南省柳市金平胡路j座 399653; laijun@example.org; 13147219756"
1A177471,2021-02-01,宁德旭科考站,93.09423479466172,29.175153032697494,447,456,50,"谢桂香负责,地址与联系方式: 福建省丽华县东城兴安盟路v座 167930; oren@example.net; 18584089037"
1A176111,2021-02-01,张家港军科考站,93.4336744411533,27.426742137179748,448,507,49,"胡凤英负责,地址与联系方式: 湖南省佛山市高明赵路n座 571089; hhou@example.org; 13260502776"
1A522413,2021-02-01,永安帅科考站,94.21351679400016,26.71585767699994,465,530,47,"杨玉珍负责,地址与联系方式: 甘肃省济南市浔阳深圳街Q座 256015; weicui@example.net; 15552038788"
1A464999,2021-02-01,长沙杨科考站,94.84135046263837,22.00484530252218,465,666,51,"尹玉梅负责,地址与联系方式: 陕西省太原市崇文南宁街w座 388950; guiyinghan@example.net; 13548899318"
1A523121,2021-02-01,香港飞科考站,94.40308428638393,27.020684925052702,471,522,51,"张婷负责,地址与联系方式: 河南省海燕县海港娄街K座 625618; xzou@example.com; 15200598187"
1A522311,2021-02-01,兴安盟建平科考站,94.69643229584929,26.632816118085383,477,534,54,"张雪梅负责,地址与联系方式: 内蒙古自治区桂香市秀英郑州路g座 426631; gangpeng@example.net; 13790748623"
1A464903,2021-02-01,呼和浩特帆科考站,95.30420187226738,21.910376623414663,477,670,39,"安勇负责,地址与联系方式: 重庆市璐市孝南邹街P座 682148; lintao@example.net; 15244223189"
1A168960,2021-02-01,成都辉科考站,93.9486953244791,31.835129856532465,480,384,30,"焦淑华负责,地址与联系方式: 江西省郑州市城北昆明街o座 218000; guiying14@example.net; 14770577310"
1A523467,2021-02-01,杭州龙科考站,94.95505561581624,27.015936375448106,485,524,49,"任桂香负责,地址与联系方式: 广西壮族自治区海口市崇文李街D座 316157; fxiao@example.com; 13645057790"
1A170902,2021-02-01,佛山阳科考站,94.48883254886306,30.208931852821898,486,432,86,"雷玉梅负责,地址与联系方式: 西藏自治区飞县沙市向街O座 378770; cuiqiang@example.com; 15292718588"
1A464847,2021-02-01,宁德磊科考站,95.6696830922607,22.016164032278464,487,668,13,"冯利负责,地址与联系方式: 宁夏回族自治区彬市东丽黄街p座 606635; jing09@example.net; 15318651601"
1A518325,2021-02-01,哈尔滨东科考站,95.62754273588347,23.703304104805564,491,620,46,"龚淑华负责,地址与联系方式: 江苏省荆门县沈北新邯郸街l座 737421; chaojiang@example.com; 15242283088"
1A529351,2021-02-01,昆明杰科考站,96.3888399323338,24.41520756082884,513,602,49,"姚博负责,地址与联系方式: 宁夏回族自治区呼和浩特市萧山永安街e座 860573; fuxia@example.org; 14513808916"
1A530358,2021-02-01,拉萨兵科考站,97.18878164415558,24.17305121575043,533,611,1,"张芳负责,地址与联系方式: 青海省阜新县东城胡路L座 134749; li75@example.org; 13454194132"
2A16631,2021-02-02,西安岩科考站,73.01594165742009,35.11162982111093,2,141,74,"彭丽负责,地址与联系方式: 贵州省辛集市房山淮安路C座 557449; pcai@example.com; 13647918564"
2A21510,2021-02-02,太原超科考站,74.2820028251381,32.71643416418431,3,225,70,"邹雪负责,地址与联系方式: 贵州省瑜市璧山南宁街U座 995615; yanqiu@example.org; 15394557878"
2A265935,2021-02-02,荆门军科考站,77.855431709737,23.028742720898602,3,552,69,"王淑英负责,地址与联系方式: 浙江省上海市牧野长春街k座 981873; leicao@example.org; 18511197642"
2A327332,2021-02-02,邯郸辉科考站,79.17264581759922,17.39161569800713,3,737,54,"杨桂花负责,地址与联系方式: 浙江省柳县永川边路S座 555815; yansong@example.net; 18991019434"
2A16420,2021-02-02,佛山鹏科考站,72.97580765066137,35.336061241133926,4,134,77,"邓秀兰负责,地址与联系方式: 山东省兴安盟市华龙储街b座 414788; longping@example.org; 14726432201"
2A1246,2021-02-02,太原明科考站,71.48852944380766,37.906687315171965,5,43,78,"谢楠负责,地址与联系方式: 内蒙古自治区雪市高坪葛路c座 476731; xiaoguiying@example.net; 15835891385"
2A881,2021-02-02,天津凯科考站,71.19660648686724,38.55960352385387,8,21,60,"高楠负责,地址与联系方式: 宁夏回族自治区桂英市翔安沈街a座 971669; yaoguiying@example.net; 18597480851"
2A15173,2021-02-02,拉萨浩科考站,72.28602742254847,36.829859437419316,8,83,75,"熊玉华负责,地址与联系方式: 陕西省郑州县沙湾陈街x座 345330; fulei@example.org; 18504102380"
2A1180,2021-02-02,合肥瑞科考站,71.76995193549395,38.019309713862356,13,43,75,"张畅负责,地址与联系方式: 澳门特别行政区哈尔滨市西峰傅路k座 308685; wkang@example.com; 13079356488"
2A847,2021-02-02,永安兵科考站,71.42563270938827,38.68798071924363,15,20,73,"姬莉负责,地址与联系方式: 海南省南京市璧山南京街H座 757805; dguo@example.org; 15155808067"
2A261666,2021-02-02,呼和浩特华科考站,78.00467699550501,24.715183122124692,21,501,46,"张华负责,地址与联系方式: 甘肃省沈阳县双滦李街X座 277393; vgong@example.org; 15579800141"
2A16922,2021-02-02,邯郸平科考站,73.83900620569914,35.206401710417914,23,147,77,"吴敏负责,地址与联系方式: 辽宁省晶市白云朱街X座 298514; uzhang@example.com; 15105284471"
2A2317,2021-02-02,哈尔滨辉科考站,72.62170502919977,38.14367995015783,34,49,69,"吴雪梅负责,地址与联系方式: 四川省娟县安次拉萨街P座 113704; minxu@example.org; 18139377385"
2A24194,2021-02-02,福州建科考站,75.11565990160109,33.91179190039917,38,198,59,"张洁负责,地址与联系方式: 上海市马鞍山市江北柳州路c座 988074; gangdu@example.net; 14550150491"
2A3646,2021-02-02,潮州超科考站,72.20950872392723,39.213658444856364,40,14,68,"孙春梅负责,地址与联系方式: 西藏自治区倩市魏都姚街O座 758247; luwei@example.org; 15647593019"
2A249285,2021-02-02,佛山建军科考站,77.76059624665403,27.960942104755766,43,400,14,"温金凤负责,地址与联系方式: 宁夏回族自治区莹市孝南潜江街A座 917882; rmeng@example.com; 13626341643"
2A264026,2021-02-02,南宁涛科考站,79.00587323836976,24.077747091981415,44,528,59,"方云负责,地址与联系方式: 河北省福州市沈北新徐街R座 245173; juan46@example.net; 13287868973"
2A3332,2021-02-02,宜都杨科考站,72.6983270003726,38.80543668530936,45,31,75,"季秀华负责,地址与联系方式: 河南省莹市高港李街B座 365141; mliu@example.org; 18124718016"
2A2491,2021-02-02,贵阳成科考站,73.13817255742195,38.09649204942862,45,56,48,"王健负责,地址与联系方式: 西藏自治区磊县城北林路Z座 582244; gqiu@example.org; 13362792918"
2A17570,2021-02-02,拉萨建平科考站,74.52262744244389,35.65538021154173,45,141,15,"王雷负责,地址与联系方式: 江西省红霞市双滦通辽路W座 607886; gma@example.org; 15794896814"
2A2499,2021-02-02,成都杨科考站,73.17560887065231,38.18072919200429,47,54,68,"赵丽华负责,地址与联系方式: 内蒙古自治区合肥县永川陈街E座 906408; guiyingxiang@example.com; 18608333040"
2A2921,2021-02-02,杭州宁科考站,72.98446098437205,38.56395787150406,48,41,70,"刘兰英负责,地址与联系方式: 新疆维吾尔自治区海口市安次南宁街v座 485193; pma@example.org; 14543391001"
2A13561,2021-02-02,海口欢科考站,74.10326002807162,37.58225089662744,60,81,78,"杨玉负责,地址与联系方式: 湖北省大冶县江北薛街O座 961661; kguo@example.org; 15732343619"
2A7842,2021-02-02,沈阳浩科考站,73.51584278847355,39.01234061974922,66,34,71,"刘平负责,地址与联系方式: 河北省哈尔滨市牧野昆明街w座 296028; dingwei@example.org; 15792087598"
2A4397,2021-02-02,西宁坤科考站,73.41176914436141,39.396792572837406,69,22,73,"刘刚负责,地址与联系方式: 黑龙江省南昌市华龙覃街l座 857518; gaofang@example.org; 14501692713"
2A4567,2021-02-02,上海建华科考站,73.55913388141686,39.4525799211862,73,22,76,"沈想负责,地址与联系方式: 江苏省明市浔阳张街x座 667411; lei89@example.net; 15593298704"
2A276282,2021-02-02,贵阳华科考站,80.37928479759111,23.735041729934483,80,548,55,"张帆负责,地址与联系方式: 广西壮族自治区玉华市朝阳石家庄路f座 276090; taoliang@example.org; 15194140407"
